temp,time_of_day,weather,weekend,traffic_volume,traffic_volume_category
cool,evening,snow,0,1371,medium_volume
cool,evening,mist,0,1371,medium_volume
cool,evening,other,0,1371,medium_volume
cool,evening,rain,0,1371,medium_volume
cool,evening,snow,0,927,low_volume
cool,evening,mist,0,927,low_volume
cool,evening,rain,0,927,low_volume
cool,evening,other,0,927,low_volume
cool,night,snow,0,521,low_volume
cool,night,mist,0,521,low_volume
cool,night,rain,0,521,low_volume
cool,night,other,0,521,low_volume
cool,night,other,0,319,low_volume
cool,night,rain,0,319,low_volume
cool,night,mist,0,319,low_volume
cool,night,snow,0,319,low_volume
cool,night,rain,0,234,low_volume
cool,night,other,0,234,low_volume
cool,night,snow,0,234,low_volume
cool,night,rain,0,322,low_volume
cool,night,other,0,322,low_volume
cool,night,snow,0,322,low_volume
cool,night,snow,0,804,low_volume
cool,night,mist,0,804,low_volume
cool,night,snow,0,2786,medium_volume
cool,night,mist,0,2786,medium_volume
cool,night,other,0,2786,medium_volume
cool,morning,snow,0,5608,very_high_volume
cool,morning,clouds,0,6160,very_high_volume
cool,morning,clouds,0,5655,very_high_volume
cool,morning,clouds,0,5139,very_high_volume
cool,morning,snow,0,4275,high_volume
cool,morning,snow,0,4553,high_volume
cool,afternoon,clouds,0,4668,high_volume
cool,afternoon,clouds,0,4765,high_volume
cool,afternoon,snow,0,5123,very_high_volume
cool,afternoon,snow,0,5911,very_high_volume
cool,afternoon,snow,0,6699,very_high_volume
cool,afternoon,rain,0,5783,very_high_volume
cool,afternoon,snow,0,5783,very_high_volume
cool,evening,rain,0,4585,high_volume
cool,evening,snow,0,4585,high_volume
cool,evening,clouds,0,3119,medium_volume
cool,evening,clouds,0,2746,medium_volume
cool,evening,snow,0,2401,medium_volume
cool,evening,clear,0,1533,medium_volume
cold,evening,clear,0,1048,low_volume
cold,night,clouds,0,593,low_volume
cold,night,clouds,0,375,low_volume
cold,night,snow,0,270,low_volume
cold,night,snow,0,321,low_volume
cold,night,snow,0,876,low_volume
cold,night,snow,0,2768,medium_volume
cold,morning,clouds,0,5805,very_high_volume
cold,morning,snow,0,6589,very_high_volume
cold,morning,snow,0,5890,very_high_volume
cold,morning,clouds,0,5085,very_high_volume
cold,morning,clear,0,4423,high_volume
cold,morning,clear,0,4628,high_volume
cold,afternoon,clear,0,4759,high_volume
cold,afternoon,clear,0,4914,high_volume
cold,afternoon,clear,0,5393,very_high_volume
cold,afternoon,clear,0,5553,very_high_volume
cold,afternoon,clear,0,6482,very_high_volume
cold,afternoon,clear,0,5929,very_high_volume
cold,evening,clear,0,4511,high_volume
cold,evening,clear,0,3306,medium_volume
cold,evening,clear,0,2841,medium_volume
cold,evening,clear,0,2571,medium_volume
cold,evening,clear,0,1753,medium_volume
cold,evening,clear,0,1112,low_volume
cold,night,clear,0,531,low_volume
cold,night,clear,0,356,low_volume
cold,night,clouds,0,259,low_volume
cold,night,clear,0,332,low_volume
cold,night,clear,0,853,low_volume
cold,night,clear,0,2763,medium_volume
cold,morning,clear,0,5826,very_high_volume
cold,morning,clear,0,6276,very_high_volume
cold,morning,clear,0,6013,very_high_volume
cold,morning,clear,0,5089,very_high_volume
cold,morning,clouds,0,4452,high_volume
cold,morning,clouds,0,4770,high_volume
cold,afternoon,clouds,0,4930,high_volume
cold,afternoon,clouds,0,4801,high_volume
cold,afternoon,clouds,0,5143,very_high_volume
cold,afternoon,clear,0,5695,very_high_volume
cold,afternoon,clear,0,6351,very_high_volume
cold,afternoon,clear,0,6117,very_high_volume
cold,evening,clear,0,4555,high_volume
cold,evening,clear,0,3364,medium_volume
cold,evening,clear,0,2972,medium_volume
cold,evening,clear,0,2648,medium_volume
cold,evening,clear,0,1815,medium_volume
cold,evening,clear,0,1153,low_volume
cold,night,clear,0,802,low_volume
cold,night,clear,0,549,low_volume
cold,night,clear,0,394,low_volume
cold,night,clear,0,367,low_volume
cold,night,clear,0,932,low_volume
cold,night,clear,0,2608,medium_volume
cold,morning,clear,0,5515,very_high_volume
cold,morning,clear,0,6421,very_high_volume
cold,morning,clear,0,5861,very_high_volume
cold,morning,clear,0,4996,very_high_volume
cold,morning,clear,0,4548,high_volume
cold,morning,clear,0,5042,very_high_volume
cold,afternoon,clear,0,5157,very_high_volume
cold,afternoon,clear,0,5128,very_high_volume
cold,afternoon,clear,0,5397,very_high_volume
cold,afternoon,clear,0,5816,very_high_volume
cold,afternoon,clear,0,6421,very_high_volume
cold,afternoon,clear,0,6045,very_high_volume
cold,evening,clear,0,5017,very_high_volume
cold,evening,clear,0,3760,high_volume
cold,evening,clear,0,3316,medium_volume
cold,evening,clear,0,3462,high_volume
cold,evening,clear,0,3106,medium_volume
cold,evening,clear,0,1836,medium_volume
cold,night,clear,1,1854,medium_volume
cold,night,clear,1,1263,medium_volume
cold,night,clear,1,911,low_volume
cold,night,clear,1,526,low_volume
cold,night,clear,1,482,low_volume
cold,night,clouds,1,526,low_volume
cold,morning,clouds,1,1054,low_volume
cold,morning,clouds,1,1222,medium_volume
cold,morning,clouds,1,2121,medium_volume
cold,morning,clear,1,3193,medium_volume
cold,morning,clouds,1,3850,high_volume
cold,morning,clouds,1,4480,high_volume
cold,afternoon,clouds,1,4954,very_high_volume
cold,afternoon,clear,1,5008,very_high_volume
cool,afternoon,clouds,1,4832,high_volume
cool,afternoon,clouds,1,4548,high_volume
cool,afternoon,clouds,1,4671,high_volume
cool,afternoon,clouds,1,4629,high_volume
cool,evening,clouds,1,4468,high_volume
cold,evening,clouds,1,4011,high_volume
cold,evening,clouds,1,3562,high_volume
cold,evening,snow,1,4103,high_volume
cold,evening,snow,1,3939,high_volume
cold,evening,clouds,1,2519,medium_volume
cold,night,clouds,1,1854,medium_volume
cold,night,clouds,1,1263,medium_volume
cold,night,clouds,1,911,low_volume
cold,night,clouds,1,526,low_volume
cold,night,clouds,1,482,low_volume
cold,night,clouds,1,528,low_volume
cold,morning,clear,1,985,low_volume
cold,morning,clouds,1,1130,low_volume
cold,morning,clear,1,1907,medium_volume
cold,morning,snow,1,2834,medium_volume
cold,morning,clear,1,3593,high_volume
cold,morning,clouds,1,3767,high_volume
cold,afternoon,clouds,1,4039,high_volume
cold,afternoon,clouds,1,4341,high_volume
cold,afternoon,clouds,1,4281,high_volume
cold,afternoon,clouds,1,4323,high_volume
cold,afternoon,clear,1,4493,high_volume
cold,afternoon,clear,1,3671,high_volume
cold,evening,clear,1,2711,medium_volume
cold,evening,clouds,1,2121,medium_volume
cold,evening,clouds,1,2076,medium_volume
cold,evening,clouds,1,2751,medium_volume
cold,evening,clear,1,2485,medium_volume
cold,evening,clear,1,1058,low_volume
cold,night,clear,0,517,low_volume
cold,night,clear,0,329,low_volume
cold,night,clear,0,256,low_volume
cold,night,clear,0,310,low_volume
cold,night,clear,0,811,low_volume
cold,night,clear,0,2600,medium_volume
cold,morning,clear,0,5626,very_high_volume
cold,morning,clear,0,6550,very_high_volume
cold,morning,clear,0,5779,very_high_volume
cold,morning,clear,0,4885,high_volume
cold,morning,clear,0,4218,high_volume
cold,morning,clouds,0,4256,high_volume
cold,afternoon,clear,0,4629,high_volume
cold,afternoon,clear,0,4485,high_volume
cold,afternoon,clouds,0,4910,high_volume
cool,afternoon,clear,0,5639,very_high_volume
cool,afternoon,clouds,0,6551,very_high_volume
cool,afternoon,clouds,0,6000,very_high_volume
cold,evening,clouds,0,4526,high_volume
cold,evening,clouds,0,2848,medium_volume
cold,evening,clouds,0,2383,medium_volume
cold,evening,clouds,0,2101,medium_volume
cold,evening,clouds,0,1451,medium_volume
cold,evening,clouds,0,926,low_volume
cold,night,clouds,0,502,low_volume
cold,night,mist,0,326,low_volume
cold,night,mist,0,257,low_volume
cold,night,other,0,257,low_volume
cold,night,mist,0,319,low_volume
cold,night,snow,0,319,low_volume
cold,night,mist,0,891,low_volume
cold,night,other,0,2834,medium_volume
cold,night,mist,0,2834,medium_volume
cold,morning,mist,0,5611,very_high_volume
cold,morning,other,0,5611,very_high_volume
cold,morning,mist,0,5929,very_high_volume
cold,morning,other,0,5929,very_high_volume
cold,morning,mist,0,5059,very_high_volume
cold,morning,other,0,5059,very_high_volume
cold,morning,snow,0,5059,very_high_volume
cold,morning,mist,0,4140,high_volume
cold,morning,other,0,4140,high_volume
cold,morning,snow,0,4140,high_volume
cold,morning,mist,0,3927,high_volume
cold,morning,other,0,3927,high_volume
cold,morning,mist,0,4108,high_volume
cold,morning,other,0,4108,high_volume
cold,afternoon,mist,0,4339,high_volume
cold,afternoon,snow,0,4339,high_volume
cold,afternoon,mist,0,4321,high_volume
cold,afternoon,snow,0,4321,high_volume
cold,afternoon,snow,0,4646,high_volume
cold,afternoon,mist,0,5350,very_high_volume
cold,afternoon,clouds,0,6499,very_high_volume
cold,afternoon,clouds,0,5784,very_high_volume
cold,evening,clear,0,4454,high_volume
cold,evening,clouds,0,3103,medium_volume
cold,evening,clouds,0,2566,medium_volume
cold,evening,clear,0,2264,medium_volume
cold,evening,clouds,0,1570,medium_volume
cold,evening,clouds,0,954,low_volume
cold,night,snow,0,739,low_volume
cold,night,snow,0,561,low_volume
cold,night,clear,0,407,low_volume
cold,night,clear,0,387,low_volume
cold,night,clear,0,914,low_volume
cold,night,clear,0,2833,medium_volume
cold,morning,clear,0,5795,very_high_volume
cold,morning,clear,0,6785,very_high_volume
cold,morning,clouds,0,6115,very_high_volume
cold,morning,clouds,0,5033,very_high_volume
cold,morning,clouds,0,4141,high_volume
cold,morning,other,0,4703,high_volume
cold,afternoon,clear,0,4825,high_volume
cold,afternoon,clear,0,4725,high_volume
cold,afternoon,clear,0,5072,very_high_volume
cold,afternoon,clouds,0,5715,very_high_volume
cold,afternoon,clear,0,6620,very_high_volume
cold,afternoon,clear,0,6546,very_high_volume
cold,evening,clear,0,4966,very_high_volume
cold,evening,clouds,0,3398,high_volume
cold,evening,clouds,0,2706,medium_volume
cold,evening,clouds,0,2819,medium_volume
cold,evening,clear,0,3925,high_volume
cold,evening,clear,0,1237,medium_volume
cold,night,clear,0,602,low_volume
cold,night,clear,0,355,low_volume
cold,night,clear,0,292,low_volume
cold,night,clear,0,342,low_volume
cold,night,clear,0,878,low_volume
cold,night,clear,0,2731,medium_volume
cold,morning,clear,0,5706,very_high_volume
cold,morning,clear,0,6630,very_high_volume
cold,morning,clear,0,5886,very_high_volume
cold,morning,clear,0,5121,very_high_volume
cold,morning,clear,0,4527,high_volume
cold,morning,clear,0,4789,high_volume
cold,afternoon,clear,0,4864,high_volume
cold,afternoon,clear,0,4959,very_high_volume
cold,afternoon,clear,0,5327,very_high_volume
cold,afternoon,clear,0,5977,very_high_volume
cold,afternoon,clear,0,6594,very_high_volume
cold,afternoon,clear,0,6168,very_high_volume
cold,evening,clouds,0,4828,high_volume
cold,evening,clouds,0,3397,high_volume
cold,evening,clouds,0,2931,medium_volume
cold,evening,clouds,0,2765,medium_volume
cold,evening,clouds,0,2020,medium_volume
cold,evening,clouds,0,1158,low_volume
cold,night,clouds,0,590,low_volume
cold,night,clouds,0,393,low_volume
cold,night,clouds,0,303,low_volume
cold,night,clear,0,340,low_volume
cold,night,clear,0,874,low_volume
cold,night,clear,0,2750,medium_volume
cold,morning,clear,0,5684,very_high_volume
cold,morning,clear,0,6474,very_high_volume
cold,morning,clear,0,5710,very_high_volume
cold,morning,clear,0,4795,high_volume
cold,morning,clear,0,4203,high_volume
cold,morning,clear,0,4464,high_volume
cool,afternoon,clouds,0,4664,high_volume
cool,afternoon,clouds,0,4622,high_volume
cool,afternoon,clouds,0,4989,very_high_volume
cool,afternoon,clouds,0,5670,very_high_volume
cool,afternoon,clear,0,6566,very_high_volume
cool,afternoon,clear,0,6124,very_high_volume
cool,evening,clouds,0,4694,high_volume
cool,evening,clouds,0,3186,medium_volume
cool,evening,clear,0,2646,medium_volume
cool,evening,clouds,0,2487,medium_volume
cool,evening,clear,0,2242,medium_volume
cool,evening,clear,0,1069,low_volume
cool,night,clear,1,1197,medium_volume
cool,night,clear,1,788,low_volume
cool,night,clouds,1,538,low_volume
cool,night,clear,1,334,low_volume
cool,night,clear,1,265,low_volume
cool,night,clear,1,460,low_volume
cool,morning,clear,1,875,low_volume
cool,morning,clouds,1,1249,medium_volume
cool,morning,clouds,1,2098,medium_volume
cool,morning,clouds,1,3155,medium_volume
cool,morning,clear,1,4247,high_volume
cool,morning,clear,1,4645,high_volume
cool,afternoon,clear,1,5020,very_high_volume
cool,afternoon,clear,1,4928,high_volume
cool,afternoon,clear,1,4986,very_high_volume
cool,afternoon,clear,1,4815,high_volume
cool,afternoon,clouds,1,4760,high_volume
cool,afternoon,clouds,1,4984,very_high_volume
cool,evening,clouds,1,4739,high_volume
cool,evening,clouds,1,3605,high_volume
cool,evening,clouds,1,2862,medium_volume
cool,evening,other,1,2835,medium_volume
cool,evening,rain,1,2835,medium_volume
cool,evening,rain,1,2489,medium_volume
cool,evening,other,1,2489,medium_volume
cool,evening,rain,1,1822,medium_volume
cool,evening,other,1,1822,medium_volume
cool,evening,mist,1,1822,medium_volume
cool,night,rain,1,1196,medium_volume
cool,night,mist,1,1196,medium_volume
cool,night,other,1,1196,medium_volume
cool,night,rain,1,829,low_volume
cool,night,mist,1,829,low_volume
cool,night,other,1,829,low_volume
cool,night,other,1,538,low_volume
cool,night,mist,1,538,low_volume
cool,night,other,1,334,low_volume
cool,night,clouds,1,265,low_volume
cool,night,clouds,1,429,low_volume
cool,morning,clear,1,774,low_volume
cold,morning,clear,1,1084,low_volume
cold,morning,clear,1,1789,medium_volume
cold,morning,clear,1,2666,medium_volume
cold,morning,clear,1,3517,high_volume
cool,morning,clear,1,3952,high_volume
cool,afternoon,clear,1,4297,high_volume
cool,afternoon,clear,1,4679,high_volume
cool,afternoon,clear,1,4538,high_volume
cool,afternoon,clear,1,4342,high_volume
cool,afternoon,clear,1,4775,high_volume
cool,afternoon,clear,1,5766,very_high_volume
cool,evening,clear,1,3964,high_volume
cool,evening,clear,1,3168,medium_volume
cool,evening,clear,1,2631,medium_volume
cool,evening,clear,1,2208,medium_volume
cold,evening,clear,1,1723,medium_volume
cold,evening,clear,1,1069,low_volume
cold,night,clear,0,645,low_volume
cold,night,clear,0,402,low_volume
cold,night,clear,0,324,low_volume
cold,night,clear,0,368,low_volume
cold,night,clear,0,869,low_volume
cold,night,clear,0,2703,medium_volume
cold,morning,clear,0,5717,very_high_volume
cold,morning,clear,0,6643,very_high_volume
cold,morning,clear,0,6255,very_high_volume
cool,morning,clear,0,4943,very_high_volume
cool,morning,clear,0,4447,high_volume
cool,morning,clear,0,4558,high_volume
cool,afternoon,clear,0,4627,high_volume
cool,afternoon,clear,0,4794,high_volume
cool,afternoon,clear,0,4930,high_volume
cool,afternoon,clear,0,5568,very_high_volume
cold,night,clear,0,332,low_volume
cold,night,clear,0,266,low_volume
cold,night,clear,0,322,low_volume
cold,night,clear,0,831,low_volume
cold,night,clear,0,2746,medium_volume
cold,morning,clear,0,5774,very_high_volume
cold,morning,clear,0,6355,very_high_volume
cold,morning,clouds,0,6003,very_high_volume
cool,morning,clear,0,5153,very_high_volume
cool,morning,clear,0,4395,high_volume
cool,morning,clear,0,4650,high_volume
cool,afternoon,clear,0,4915,high_volume
cool,afternoon,clear,0,4811,high_volume
cool,afternoon,clouds,0,5098,very_high_volume
cool,afternoon,clouds,0,5892,very_high_volume
cool,afternoon,clouds,0,6530,very_high_volume
cold,afternoon,clear,0,6093,very_high_volume
cold,evening,clear,0,4734,high_volume
cold,evening,clear,0,3376,medium_volume
cold,evening,clear,0,2715,medium_volume
cold,evening,clear,0,3111,medium_volume
cold,evening,clear,0,3604,high_volume
cold,evening,clear,0,1296,medium_volume
cold,night,clear,0,671,low_volume
cold,night,clear,0,368,low_volume
cold,night,clear,0,287,low_volume
cold,night,clear,0,335,low_volume
cold,night,clear,0,884,low_volume
cold,night,clear,0,2731,medium_volume
cold,morning,clear,0,5810,very_high_volume
cold,morning,clear,0,6830,very_high_volume
cold,morning,clear,0,6036,very_high_volume
cold,morning,clear,0,5176,very_high_volume
cold,morning,clear,0,4440,high_volume
cold,morning,clear,0,4703,high_volume
cold,afternoon,clear,0,4880,high_volume
cold,afternoon,clear,0,4873,high_volume
cool,afternoon,clear,0,5206,very_high_volume
cool,afternoon,clear,0,5605,very_high_volume
cool,afternoon,clear,0,6601,very_high_volume
cold,afternoon,clear,0,6093,very_high_volume
cold,evening,clear,0,4844,high_volume
cold,evening,clear,0,3502,high_volume
cold,evening,clear,0,2844,medium_volume
cold,evening,clear,0,2727,medium_volume
cold,evening,clear,0,1722,medium_volume
cold,evening,clear,0,1050,low_volume
cold,night,clear,0,711,low_volume
cold,night,clear,0,504,low_volume
cold,night,clear,0,418,low_volume
cold,night,clear,0,468,low_volume
cold,night,clear,0,933,low_volume
cold,night,clouds,0,2755,medium_volume
cold,morning,clouds,0,5721,very_high_volume
cold,morning,clouds,0,6888,very_high_volume
cold,morning,clouds,0,6137,very_high_volume
cold,morning,clouds,0,5040,very_high_volume
cold,morning,clouds,0,4510,high_volume
cool,morning,clouds,0,4739,high_volume
cool,afternoon,clouds,0,4864,high_volume
cool,afternoon,clouds,0,5039,very_high_volume
cool,afternoon,clouds,0,5365,very_high_volume
cool,afternoon,clouds,0,5681,very_high_volume
cool,afternoon,clouds,0,6564,very_high_volume
cool,afternoon,clouds,0,6273,very_high_volume
cool,evening,clouds,0,4663,high_volume
cool,evening,clouds,0,3399,high_volume
cool,evening,clouds,0,2934,medium_volume
cool,evening,clouds,0,3283,medium_volume
cool,evening,clouds,0,3751,high_volume
cold,evening,clear,0,1319,medium_volume
